scenario,replicate,method,pair,true_contrast,lower,upper,coverage,declared,correct_declaration,false_stable
exact_bt_mild_shift,33,fixed_target_contextual_bt,0-3,0.35871360057395674,-1.769497441635067,-0.9700476961752368,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,ss_cbt,0-3,0.35871360057395674,-1.7278998817523743,-1.0116452560579292,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,marginal_bt,0-4,-0.787169554436787,-1.7202987242828889,-1.1818284759043927,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,0-4,-0.787169554436787,-2.355775357747071,-1.644293368526483,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,0-4,-0.787169554436787,-2.7668345784829107,-1.9430578629331343,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,ss_cbt,0-4,-0.787169554436787,-2.787520254758454,-1.9223721866575911,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,0-5,-0.19898269918350342,-1.1865606463685139,-0.6804925421734963,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,0-5,-0.19898269918350342,-1.7464285924845622,-1.065180252652922,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,0-5,-0.19898269918350342,-2.2623968109730197,-1.4607301681283584,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,ss_cbt,0-5,-0.19898269918350342,-2.2131678061821964,-1.5099591729191815,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,0-6,-0.09389342499152095,-1.548267543901091,-1.0159223599126332,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,0-6,-0.09389342499152095,-2.0663522292669487,-1.3729939852411748,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,0-6,-0.09389342499152095,-2.3933907768426703,-1.5828036612929466,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,ss_cbt,0-6,-0.09389342499152095,-2.241402699495733,-1.7347917386398846,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,0-7,0.5473952530546569,-1.6794698472386345,-1.1560449035927869,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,source_contextual_bt,0-7,0.5473952530546569,-2.365869476948323,-1.6679150927666566,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,0-7,0.5473952530546569,-2.682652543971141,-1.8617770738070565,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,ss_cbt,0-7,0.5473952530546569,-2.5997580976962364,-1.944671520081961,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,marginal_bt,1-2,1.5839910256880212,1.6149842115264175,2.1823661788008235,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,1-2,1.5839910256880212,2.205002591055163,2.9392011033782075,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,1-2,1.5839910256880212,2.1107893029787825,2.9551326043140134,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,ss_cbt,1-2,1.5839910256880212,2.3221930661233445,2.7437288411694514,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,1-3,1.0637407009263684,0.9123487342892391,1.422833416147476,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,1-3,1.0637407009263684,1.1677274831117321,1.7843582093688206,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,1-3,1.0637407009263684,0.8911076911170868,1.5023075542186042,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,ss_cbt,1-3,1.0637407009263684,0.9406744027615602,1.4527408425741304,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,1-4,-0.08214245408437543,0.0017604028306899555,0.521763116648996,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,source_contextual_bt,1-4,-0.08214245408437543,0.14916706613834185,0.7779421723966683,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,1-4,-0.08214245408437543,-0.093889928357967,0.5169578700879163,1.0,0.0,0.0,0.0
exact_bt_mild_shift,33,ss_cbt,1-4,-0.08214245408437543,-0.11894597024451936,0.5420139119744686,1.0,0.0,0.0,0.0
exact_bt_mild_shift,33,marginal_bt,1-5,0.5060444011689081,0.5259760222107785,1.0326215089141788,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,1-5,0.5060444011689081,0.7502502133572003,1.3653189063138806,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,1-5,0.5060444011689081,0.3982727838545354,1.0115606201900813,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,ss_cbt,1-5,0.5060444011689081,0.4000720506384927,1.009761353406124,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,1-6,0.6111336753608907,0.17003086125097172,0.6914299546022715,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,1-6,0.6111336753608907,0.43595189714026755,1.0518798531601738,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,1-6,0.6111336753608907,0.2724388357261308,0.8843271092842465,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,ss_cbt,1-6,0.6111336753608907,0.4405700165820273,0.7161959284283499,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,1-7,1.2524223534070684,0.04309614404400125,0.5470398247915449,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,1-7,1.2524223534070684,0.14348948867247768,0.7499039064211076,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,1-7,1.2524223534070684,-0.0095711030232698,0.5981018683910665,0.0,0.0,0.0,0.0
exact_bt_mild_shift,33,ss_cbt,1-7,1.2524223534070684,0.07286721793186018,0.5156635474359366,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,2-3,-0.5202503247616528,-0.9938189647781325,-0.4683492751123929,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,2-3,-0.5202503247616528,-1.4186273241364438,-0.7734906778163734,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,2-3,-0.5202503247616528,-1.7419499239452063,-0.9305567380118991,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,ss_cbt,2-3,-0.5202503247616528,-1.5491711497856928,-1.1233355121714126,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,2-4,-1.6661334797723966,-1.9177313522703314,-1.3560955185772237,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,2-4,-1.6661334797723966,-2.4520041371208086,-1.765090318777552,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,2-4,-1.6661334797723966,-2.739958622469448,-1.9028953430933981,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,ss_cbt,2-4,-1.6661334797723966,-2.5445876585001246,-2.098266307062722,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,2-5,-1.077946624519113,-1.3818395608884335,-0.8569132983138499,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,2-5,-1.077946624519113,-1.8391297634465427,-1.189504811315747,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,2-5,-1.077946624519113,-2.2350170926867454,-1.4210714105614342,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,ss_cbt,2-5,-1.077946624519113,-2.0615724552516177,-1.594516047996562,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,2-6,-0.9728573503271305,-1.7413141461466424,-1.1945754283273553,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,2-6,-0.9728573503271305,-2.1606077821976184,-1.49576416193531,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,2-6,-0.9728573503271305,-2.3655396940228273,-1.5436162682595915,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,ss_cbt,2-6,-0.9728573503271305,-2.168797063306397,-1.7403588989760217,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,2-7,-0.33156867228095266,-1.8786718287896378,-1.328542592702057,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,2-7,-0.33156867228095266,-2.466851640343832,-1.7839586589959526,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,2-7,-0.33156867228095266,-2.6593925198143507,-1.8179986221106483,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,ss_cbt,2-7,-0.33156867228095266,-2.606479849540374,-1.8709112923846252,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,3-4,-1.1458831550107438,-1.1592950564827604,-0.6523635744742691,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,3-4,-1.1458831550107438,-1.290188614999196,-0.7347878389463467,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,3-4,-1.1458831550107438,-1.2771364010115125,-0.6932109025942292,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,ss_cbt,3-4,-1.1458831550107438,-1.0703295964974173,-0.9000177071083242,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,3-5,-0.5576962997574603,-0.6244222676216596,-0.15216235169009837,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,3-5,-0.5576962997574603,-0.6758709193005323,-0.16064565350894,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,3-5,-0.5576962997574603,-0.7719863863123256,-0.21159545497874843,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,ss_cbt,3-5,-0.5576962997574603,-0.5855710874832759,-0.3980107538077982,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,3-6,-0.4526070255654777,-0.98755700353449,-0.48616433104898205,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,3-6,-0.4526070255654777,-1.0065911390969802,-0.45766280308313106,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,3-6,-0.4526070255654777,-0.9149487648347947,-0.3217005354905187,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,ss_cbt,3-6,-0.4526070255654777,-0.7504861641446259,-0.4861631361806876,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,3-7,0.18868165248070004,-1.118518036014149,-0.6265281455870205,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,source_contextual_bt,3-7,0.18868165248070004,-1.3048826046169832,-0.753809692769984,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,3-7,0.18868165248070004,-1.1985364420053946,-0.6063480379624995,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,ss_cbt,3-7,0.18868165248070004,-1.1310586255318704,-0.6738258544360236,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,marginal_bt,4-5,0.5881868552532835,0.2645028675240287,0.7705711441212428,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,4-5,0.5881868552532835,0.3144803276206671,0.8739795535154031,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,4-5,0.5881868552532835,0.20084754279656264,0.785917919518105,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,ss_cbt,4-5,0.5881868552532835,0.31444661962504833,0.6723188426896192,1.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,4-6,0.6932761294452661,-0.08844265983142086,0.42637995620497826,0.0,0.0,0.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,4-6,0.6932761294452661,-0.0017291237929036862,0.5624516355583349,0.0,0.0,0.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,4-6,0.6932761294452661,0.07184096837995768,0.6618570349004704,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,ss_cbt,4-6,0.6932761294452661,0.17418201645388126,0.5595159868265469,0.0,1.0,1.0,0.0
exact_bt_mild_shift,33,marginal_bt,4-7,1.3345648074914438,-0.2141664481968535,0.2807788975527137,0.0,0.0,0.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,4-7,1.3345648074914438,-0.2900169971531068,0.25630115371168194,0.0,0.0,0.0,0.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,4-7,1.3345648074914438,-0.20646702072063994,0.3719298443584874,0.0,0.0,0.0,0.0
exact_bt_mild_shift,33,ss_cbt,4-7,1.3345648074914438,-0.1351757502376617,0.3006385738755092,0.0,0.0,0.0,0.0
exact_bt_mild_shift,33,marginal_bt,5-6,0.10508927419198244,-0.594542643131636,-0.10259407214007812,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,source_contextual_bt,5-6,0.10508927419198244,-0.5842411194545292,-0.0434962499161099,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,5-6,0.10508927419198244,-0.41185162516789914,0.1587841661336598,1.0,0.0,0.0,0.0
exact_bt_mild_shift,33,ss_cbt,5-6,0.10508927419198244,-0.3077871532670512,0.05471969423281175,0.0,0.0,0.0,0.0
exact_bt_mild_shift,33,marginal_bt,5-7,0.7463779522381605,-0.7281202434332756,-0.24034131885613566,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,source_contextual_bt,5-7,0.7463779522381605,-0.8882360094138197,-0.3339397151636754,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,5-7,0.7463779522381605,-0.7097535298365865,-0.11154910884023356,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,ss_cbt,5-7,0.7463779522381605,-0.698412816569825,-0.122889822106995,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,marginal_bt,6-7,0.6412886780461777,-0.3843830699501713,0.11305822293247408,0.0,0.0,0.0,0.0
exact_bt_mild_shift,33,source_contextual_bt,6-7,0.6412886780461777,-0.571030265942006,-0.023408089264850163,0.0,1.0,0.0,1.0
exact_bt_mild_shift,33,fixed_target_contextual_bt,6-7,0.6412886780461777,-0.5825330651382266,0.014297885495645979,0.0,0.0,0.0,0.0
exact_bt_mild_shift,33,ss_cbt,6-7,0.6412886780461777,-0.4641576702161213,-0.10407750942645921,0.0,1.0,0.0,1.0
exact_bt_mild_shift,34,marginal_bt,0-1,-0.26354956683650654,-2.094446391502942,-1.5372328148616128,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,0-1,-0.26354956683650654,-2.616269499306435,-1.9215648925567794,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,0-1,-0.26354956683650654,-2.322173315309708,-1.613884702715756,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,ss_cbt,0-1,-0.26354956683650654,-2.3489758031166366,-1.587082214908827,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,marginal_bt,0-2,-0.9046714289819955,-2.451338931848269,-1.8595296759544246,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,0-2,-0.9046714289819955,-3.171582626334842,-2.447197979860434,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,0-2,-0.9046714289819955,-2.90237562788303,-2.163369087829831,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,ss_cbt,0-2,-0.9046714289819955,-2.7376537190870245,-2.328090996625837,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,marginal_bt,0-3,0.921765624520767,-0.5148570439717913,0.030572338738074856,0.0,0.0,0.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,0-3,0.921765624520767,-0.7714956624773255,-0.11081663009843312,0.0,1.0,0.0,1.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,0-3,0.921765624520767,-0.6596324335527148,0.05690789109999933,0.0,0.0,0.0,0.0
exact_bt_mild_shift,34,ss_cbt,0-3,0.921765624520767,-0.603051638648197,0.00032709619548143554,0.0,0.0,0.0,0.0
exact_bt_mild_shift,34,marginal_bt,0-4,-0.8813819187319628,-2.480495838411534,-1.8977509194262034,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,0-4,-0.8813819187319628,-3.029010481726868,-2.33634542588574,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,0-4,-0.8813819187319628,-3.010234510874464,-2.2711099530536787,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,ss_cbt,0-4,-0.8813819187319628,-2.8274619107174352,-2.453882553210708,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,marginal_bt,0-5,0.7188819419008576,-0.6921887911064446,-0.14737668686386174,0.0,1.0,0.0,1.0
exact_bt_mild_shift,34,source_contextual_bt,0-5,0.7188819419008576,-0.8847698267044706,-0.25484563710353253,0.0,1.0,0.0,1.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,0-5,0.7188819419008576,-0.902101052653002,-0.23902996723620867,0.0,1.0,0.0,1.0
exact_bt_mild_shift,34,ss_cbt,0-5,0.7188819419008576,-0.7491778674851357,-0.39195315240407497,0.0,1.0,0.0,1.0
exact_bt_mild_shift,34,marginal_bt,0-6,0.00430847033014263,-1.333274544167013,-0.7996661626405226,0.0,1.0,0.0,1.0
exact_bt_mild_shift,34,source_contextual_bt,0-6,0.00430847033014263,-1.6509386668873378,-1.0276918349596893,0.0,1.0,0.0,1.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,0-6,0.00430847033014263,-1.7299966283262136,-1.0554894360654101,0.0,1.0,0.0,1.0
exact_bt_mild_shift,34,ss_cbt,0-6,0.00430847033014263,-1.570323428655223,-1.2151626357364003,0.0,1.0,0.0,1.0
exact_bt_mild_shift,34,marginal_bt,0-7,0.40464687779869735,-1.370668661655357,-0.8251599146520178,0.0,1.0,0.0,1.0
exact_bt_mild_shift,34,source_contextual_bt,0-7,0.40464687779869735,-1.433392851333286,-0.7937492800264141,0.0,1.0,0.0,1.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,0-7,0.40464687779869735,-1.9046998726419728,-1.1837945981025935,0.0,1.0,0.0,1.0
exact_bt_mild_shift,34,ss_cbt,0-7,0.40464687779869735,-1.8557886275859556,-1.2327058431586106,0.0,1.0,0.0,1.0
exact_bt_mild_shift,34,marginal_bt,1-2,-0.6411218621454889,-0.601919509854306,-0.07726989158383285,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,1-2,-0.6411218621454889,-0.8446529260071557,-0.23629328832490637,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,1-2,-0.6411218621454889,-0.880850399218396,-0.24883629846900118,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,ss_cbt,1-2,-0.6411218621454889,-0.7795572333150729,-0.3501294643723242,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,marginal_bt,1-3,1.1853151913572737,1.3001557890435038,1.8472387120873346,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,1-3,1.1853151913572737,1.5000060870366942,2.155516012250761,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,1-3,1.1853151913572737,1.3257551306223776,2.0075783449503706,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,ss_cbt,1-3,1.1853151913572737,1.487484773605933,1.8458487019668155,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,marginal_bt,1-4,-0.6178323518954563,-0.6276416359145676,-0.11892591555861481,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,1-4,-0.6178323518954563,-0.704809572155448,-0.12271194359394644,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,1-4,-0.6178323518954563,-0.98202319282214,-0.363263253080539,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,ss_cbt,1-4,-0.6178323518954563,-0.8968782071309365,-0.4484082387717427,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,marginal_bt,1-5,0.9824315087373641,1.1326036205303014,1.6595101078639471,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,1-5,0.9824315087373641,1.384721514673721,2.01349741338149,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,1-5,0.9824315087373641,1.088501771756204,1.7064252263800495,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,ss_cbt,1-5,0.9824315087373641,1.1680266965360733,1.62690030160018,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,marginal_bt,1-6,0.2678580371666492,0.49370640408277006,1.005032095474249,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,1-6,0.2678580371666492,0.6252122880933533,1.233991601922833,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,1-6,0.2678580371666492,0.268696565897401,0.8818753877364394,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,ss_cbt,1-6,0.2678580371666492,0.31503725265445254,0.8355347009793881,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,marginal_bt,1-7,0.6681964446352039,0.4636685523442333,0.9721820777129467,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,1-7,0.6681964446352039,0.8075774926826391,1.5031147678208743,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,1-7,0.6681964446352039,0.08177601855125965,0.7657875287296381,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,ss_cbt,1-7,0.6681964446352039,-0.12021210609824479,0.9677756533791422,1.0,0.0,0.0,0.0
exact_bt_mild_shift,34,marginal_bt,2-3,1.8264370535027625,1.6244381044308316,2.2021457981381456,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,2-3,1.8264370535027625,2.023468335311346,2.7129999783081704,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,2-3,1.8264370535027625,1.8761246043317292,2.586895568928417,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,ss_cbt,2-3,1.8264370535027625,1.9614326006436409,2.501587572616505,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,marginal_bt,2-4,0.023289510250032647,-0.30277575880453084,0.23539760876948718,1.0,0.0,0.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,2-4,0.023289510250032647,-0.17148665383416084,0.4249113524168283,1.0,0.0,0.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,2-4,0.023289510250032647,-0.4268546210587446,0.2112548728434626,1.0,0.0,0.0,0.0
exact_bt_mild_shift,34,ss_cbt,2-4,0.023289510250032647,-0.2798403527540716,0.06424060453878971,1.0,0.0,0.0,0.0
exact_bt_mild_shift,34,marginal_bt,2-5,1.6235533708828531,1.4484249384909027,2.0228781913414844,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,2-5,1.6235533708828531,1.9005708762537166,2.578594266133556,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,2-5,1.6235533708828531,1.6277163050720682,2.2968973907515817,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,ss_cbt,2-5,1.6235533708828531,1.7351623185053873,2.189451377318264,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,marginal_bt,2-6,0.9089798993121381,0.8176739040135769,1.360253996981581,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,2-6,0.9089798993121381,1.1517595501568971,1.7883905541913512,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,2-6,0.9089798993121381,0.818655382003073,1.4616032693181649,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,ss_cbt,2-6,0.9089798993121381,0.9075517277925782,1.3727069235286595,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,marginal_bt,2-7,1.3093183067806928,0.7845181375058781,1.3305218939894408,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,2-7,1.3093183067806928,1.3390407243935822,2.052597750441993,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,2-7,1.3093183067806928,0.6382757586024174,1.3389744863658772,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,ss_cbt,2-7,1.3093183067806928,0.4723023690398813,1.5049478759284138,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,marginal_bt,3-4,-1.80314754325273,-2.230393218618497,-1.663568833985524,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,3-4,-1.80314754325273,-2.569439308325114,-1.9136043067117354,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,3-4,-1.80314754325273,-2.6942901893246254,-1.9843297321508016,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,ss_cbt,3-4,-1.80314754325273,-2.4972869234960573,-2.1813329979793705,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,marginal_bt,3-5,-0.20288368261990947,-0.4434183555091889,0.08813758277259903,1.0,0.0,0.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,3-5,-0.20288368261990947,-0.4319354674839788,0.1746322962517346,1.0,0.0,0.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,3-5,-0.20288368261990947,-0.5818282256919303,0.04342174825543521,1.0,0.0,0.0,0.0
exact_bt_mild_shift,34,ss_cbt,3-5,-0.20288368261990947,-0.39228024859955646,-0.14612622883693857,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,marginal_bt,3-6,-0.9174571541906246,-1.0865880606549045,-0.5620679409189147,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,3-6,-0.9174571541906246,-1.1981718454072563,-0.5981463638640123,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,3-6,-0.9174571541906246,-1.4047711351222325,-0.7779903868166753,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,ss_cbt,3-6,-0.9174571541906246,-1.2471780524376528,-0.9355834695012553,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,marginal_bt,3-7,-0.5171187467220697,-1.123812250566964,-0.5877316205066943,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,3-7,-0.5171187467220697,-1.014521337436704,-0.3303085013472376,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,3-7,-0.5171187467220697,-1.603349418719035,-0.8824205095728155,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,ss_cbt,3-7,-0.5171187467220697,-1.6375860946538805,-0.8481838336379703,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,marginal_bt,4-5,1.6002638606328203,1.4930839130217801,2.045597366845651,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,4-5,1.6002638606328203,1.7953284124463496,2.430412031358256,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,fixed_target_contextual_bt,4-5,1.6002638606328203,1.7420570238560829,2.39815642018285,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,ss_cbt,4-5,1.6002638606328203,1.9882274262579323,2.151986017781,0.0,1.0,1.0,0.0
exact_bt_mild_shift,34,marginal_bt,4-6,0.8856903890621055,0.8580296532615725,1.387276397768629,1.0,1.0,1.0,0.0
exact_bt_mild_shift,34,source_contextual_bt,4-6,0.8856903890621055,1.044312701044717,1.6424127047208636,0.0,1.0,1.0,0.0
